0.00013419606547054993,-0.0010199757721161967,-0.003023977475248649,0.006605518007036503,0.002615690803081966,0.015746905001967647,-0.004404186510192903,0.01070949296045921
0.005932900343419334,-0.00896261494421732,0.0404347497097545,0.04919746902934237,-0.00809769170810613,0.007628487920900316,0.04408851665053988,0.023503197423160326
-0.0006402842745986794,0.001537639715495969,0.00047555399088042007,-0.0012228088299655686,0.0006608340442695972,0.002544716966551563,2.4852511503754214e-05,0.0013941748790641515
-0.01022166815329808,-0.01078600513436148,-0.005116682699179641,-0.008355855719824865,-0.010479829504580193,0.010232299414701614,-0.0005334082028266675,0.004696534105737612
0.0052511163216149934,-0.004378680574619607,-0.003869411538760437,-0.006198205714307266,-0.00038596311364189604,0.007203496528690071,-0.006612207203904718,-0.004773094548038438
0.004212730561004769,0.05514113012510172,0.0515594914967488,0.02991647306420592,0.000870830225676124,0.004773845168628595,0.04146991311023077,0.020268582839216988
2.2738531874306436e-05,-0.0021442418861671703,-0.0004604202041955139,-0.0017287887737590013,-9.437996954177232e-05,-0.0019669314190391223,6.327172070443532e-05,-0.0032242207691990524
0.0011636438805955435,-0.0027372423452422744,0.006306123257320027,0.0049518617462461795,0.001123736633184042,-0.00019890416084588416,-0.0005169675391537718,0.005081634048714365
-0.014053342536908008,-0.12907688849861768,-0.007374515364991427,-0.07926952788402115,-0.057020798678287285,-0.10648125234630308,-0.10604720777938507,-0.07583114090652962
-0.0036973848934070772,-0.059746591930464575,0.09826486663887797,-0.005899678981257449,-0.027837746962357312,-0.052419014608504205,0.06224860598540628,-0.010940464779531797
-0.006745581243719115,-0.017629515068844682,0.004610812788385488,-0.017733470861194582,-0.03117639735395992,-0.016789815424992954,0.0012754561990378742,-0.002478685067606328
-0.021217563869286287,-0.05165792614674767,-0.06006251168164286,-0.06493343730751089,-0.08306394453623106,-0.0681833207568112,-0.0007414365100685933,-0.049416472831911876
-0.003038909456255479,0.08798831448071932,-0.005147212351931498,-0.07667432922533887,0.005556536487312009,-0.049445671737257516,-0.07808375761830305,-0.1361354194034515
-0.0008453821143196657,-0.0037771117240854996,0.06866009576392458,-0.02685507571928993,0.0029075143152286842,-0.03349691801697216,0.002062952055825037,-0.008683484091549242
0.009250477540548536,0.01558847147478361,0.000576998031564934,0.007585235659097205,0.0031031736410492864,0.013733321198236937,0.0009411421895297439,-0.00923618721933428
-0.008997013111035406,0.023700279300921744,-0.006728252597223167,0.001947605007253694,0.00858370030001841,0.0014295543661265245,-2.470688098634444e-05,0.009438906430688988
-0.0016405868926513498,0.0021039730039530535,4.174056854350109e-05,0.010891949698829862,0.03812971007839976,0.0015909720228357435,-0.011019171270078851,0.020104602584275273
-0.03988335742470224,-0.03134185304644733,-0.0005410070564529912,-0.044248927584194214,-0.01903605326801871,-0.0018109982722583537,-0.0785734291404546,-0.021364906134845135
0.0042967733261901,0.010621639781111218,-0.004635673015770375,-0.0009014531009502169,0.005469575978381125,-0.003669332008445718,0.00012170831052849164,0.008487165337537017
